ID	Title	Type de document	Dernière modification	Cote	Datum	Auteur	Destinataire	Résumé
5625		Brief	2022-10-27 12:45:06	C02/S09/291-293	1808-06-08	Salm, Constance de	Gudin de La Brenellerie, Paul-Philippe	Reflexionen über die Freundschaft, die Treue eines Mentelle, die „Untreue” eines Langlès, die übertriebene Bescheidenheit eines Bréguet. Dank für Nachrichten über Mlle George. CdS berichtet über ihren Mangel an Kenntnissen, was Wissenschaften betrifft, insbes. Astronomie (wegen Berichten über Delambre), und die Leidenschaft des SRD für die Botanik (sie selbst liebt Pflanzen sehr, aber sie braucht etwas, das auf ihre Leidenschaft eine wärmere Antwort gibt ...). Reflexionen über die Wichtigkeit der Zensur nach den Berichten, die sie über das Werk eines Bonnet gelesen hat. Literarische Tätigkeit der CdS. Der Brief enthält Verse.
5626		Brief	2022-10-19 09:00:30	C02/S09/349-350	1809-08-29	Salm, Constance de	Gudin de La Brenellerie, Paul-Philippe	CdS' Nachruf auf Lalande. Verse der CdS über die geschichtswissenschaftliche Tätigkeit des Gudin. CdS beschäftigt sich mit Versen („Epîtres morales“). Freche Verse der CdS über die Freunde (u.a. Langlès). Sie wird [Dyck] Anfang Oktober verlassen.
5627		Brief	2022-10-25 14:08:18		1810-09-14	Salm, Constance de	Gudin de La Brenellerie, Paul-Philippe	Besuch des Botanikers Candolle, der im Auftrag des Innenministeriums [=comte de Montalivet] die Landwirtschaft im Rheinland studieren soll. Reflexionen über die freie, schöpferische Tätigkeit versus die bloße Ausführung von Kunstwerken (für CdS ist z.B. das Zeichnen ohne Inspiration, bloße Ausführung). Ablehnung von nackter Darstellung von berühmten Männern. Landleben. Liebe der CdS für Hunde.
5628		Brief	2022-10-26 12:19:44	C02/S09/493-496	1811-07-25	Salm, Constance de	Gudin de La Brenellerie, Paul-Philippe	Verspätung bei den Antworten wegen Krankheit. Verswechsel zwischen Gudin und CdS nach ihrer Epître gegen Männer. Sie selbst als Frau hat aber weniger unter Kritiken der Männer zu leiden, vielleicht weil sie eine schöne Frau ist und eine Gräfin. Kritik des Klerus und der Prälaten im Konzil von Paris. Kontakt zu [Pauline] Borghese. Abneigung gegen das Landleben. Lob der Freunschaft.
5629		Brief	2022-10-19 09:00:30	1812-01-21	1812-00-00	Salm, Constance de	Gudin de La Brenellerie, Paul-Philippe	CdS vermisst ihren Freund Gudin und drückt es in Versen aus.
5630		Brief	2022-10-27 12:29:13	C02/S09/541-542	1812-02-05	Salm, Constance de	Gudin de La Brenellerie, Paul-Philippe	CdS schreibt Gudin in Versen und fordert ihn auf, zum Karneval das Institut zu verlassen.
5786		Brief	2022-10-27 12:28:34	CdS/02_2/190-191	1818-12-18	Salm, Constance de	Raboteau, Pierre Paul 	Kommentare zum Tod des Louis de Francq. Traurigkeit über die bevorstehende räumliche Trennung von SRD, die sie in den vergangenen zwei Jahren vermieden haben.
6145		Brief	2022-10-27 10:05:33		1845-04-08	Salm, Constance de	Salm-Reifferscheidt-Dyck, Joseph Fürst und Altgraf zu	Weiterleitung eines Briefs an SRD von einer Akademie. Wunsch der CdS, sich bei den Übersetzern ihrer Schrift „Bouton de rose“ durch Zusendung von ihren Werken zu bedanken. Notwendigkeit, eine vorsichtige Auswahl zu treffen, da manche ihrer liberalen und patriotischen Schriften dort Probleme machen könnten. Möglichkeit, eine frühere Ausgabe ihrer Werke aus der Restaurationszeit auszuwählen, die 'unschuldigere' Schriften enthält. Überlegungen, die Schriften durch den sardischen Botschafter zu übersenden. Bitte, dass sich SRD darum kümmert. Wunsch, ihre wichtigsten Werke in Italien bekannt zu machen.
6186		Brief	2022-10-26 07:05:13		1814-05-05	Salm, Constance de	Francq, Agathe Clémence, baronne de	Langeweile der CdS wegen regnerischer Sonntage. Irritation wegen der (unbeabsichtigten) Einmischung des SRD in ihre Haushaltsangelegenheiten. Beschreibung des neuen Arbeitskabinetts des SRD (grünes Papier mit Rosenbordüren, mit „Chiffre“ – Initialen – der CdS und des SRD auf dem Fensterladen). Veränderungen und Ersatz von Bildern in der Ahnengalerie. Steinfiguren im unteren Flur (Apollo, Antinoüs etc.). Mangel an Kunstverständnis der dortigen Bevölkerung. Hompesch hat Verse eines in CdS verliebten Leutnants auf deren Ehre in alten Almanachs gefunden und will sie nun, als Lieder umkomponiert, CdS vorbeibringen (Darunter: „Portrait de celle que j’aime“). Dieser Leutnant soll durch die Guillotine hingerichtet worden sein. Er hatte CdS 1. Ehe arrangiert. Deutschunterricht des Theophil von Hompesch bei Prof. Fuss in Köln (Deutschlehrer der CdS in Paris). Gesellschaftlicher Klatsch. Anbandeln zwischen dem jungen Herrn von Loe und einer Metternich. Ein „schöner Major“ verdreht allen Frauen den Kopf, er will aber nur eine reiche heiraten. Nacherzählung von Geschichten, die bei der Tafel erzählt wurden. Unsteter Lebenswandel der „kleinen Hompesch“ [Kleptomanie, Diebstahl?]. Haushaltsangelegenheiten. Neuer Hund der CdS, eine Hündin namens „Biche“. Familiennachrichten (Théis). Sehnsucht der CdS nach Minette und ihren Kindern, vor allem Constant. Erziehungsratschläge. Zeilen in deutscher Schrift.
6187		Brief	2022-10-25 14:10:40		1814-07-04	Salm, Constance de	Drais, Pierre	(zum Teil schlecht leserlich wegen des schlechten Zustands des Briefes) Abrechnung und Buchhaltung. Anweisung für kleine Sachen, die CdS in Paris vergessen hat (Wäsche in der Schublade etc.). Mit Anmerkung des Drais zur Weiterleitung an Minette.
6188		Brief	2022-10-26 08:33:06		1814-07-11	Salm, Constance de	Francq, Agathe Clémence, baronne de	Besuch des Drais bei Madame Tascher. Besprechung über Domestiken. Kostenvoranschläge zeigen große Umbaumaßnahmen in einem ihrer beiden Häuser. Bevorstehende Anreise der CdS nach Dyck.
6189		Brief	2022-10-26 07:01:57		0000-00-27	Salm, Constance de	Francq, Agathe Clémence, baronne de	Abreise des SRD und Organisation von dessen Garderobe. Unfug des Dienstmädchens Antoinette, das etwas „verrückt“ ist bzw. gerne trinkt. Finanzielle Angelegenheiten wegen beabsichtigter Schenkung an Minette. CdS nimmt Deutschunterricht.
6190		Brief	2022-10-26 07:01:57		1815-04-08	Salm, Constance de	Francq, Agathe Clémence, baronne de	Zeitungsnachrichten über die Lage in Frankreich : Belagerung von Laon. Ruhe im Rheinland. Besuch des gebildeten, kultivierten und attraktiven General Hompesch. Bevorstehende Reise des SRD. Langeweile der CdS, die nur ihre zwei Gesellschafterinnen und das Lottospielen als Zerstreuung hat.
6191		Brief	2022-10-25 14:10:40		0000-00-16	Salm, Constance de	Drais, Pierre	Kleiner Zwischenfall auf der Reise nach Aachen. Finanzielle Angelegenheiten. Haushaltsangelegenheiten für das Pariser Haus. Unzufriedenheit mit einem Dienstmädchen.
6192		Brief	2022-10-27 12:40:43		1814-07-19	Salm, Constance de	Théis, Alexandre Étienne Guillaume, baron de	Gute Ankunft auf Schloss Dyck. Bewegte Reise aus Belgien: In Richtung Brüssel traf sie auf betrunkene und unzufriedene belgische Soldaten, die sie fast angegriffen hätten. Später beinahe Auseinandersetzung mit einem preußischen Offizier, der sich vom Postillon der CdS verbal angegriffen fühlte. Besetzung von Dyck durch das preußische Militär; nach anfänglicher Aufregung Beruhigung der CdS, da die Offiziere ruhig sind und anständig Militärmusik und Lotto spielen.
6193		Brief	2022-10-27 12:40:43		1814-07-20	Salm, Constance de	Francq, Agathe Clémence, baronne de	Auseinandersetzung zwischen dem Postillon der CdS und einem preußischen Offizier auf der Rückreise in Belgien. Kleiner Empfang auf Schloss Dyck: vier Damen aus Liedberg (Kopp) und zwei preußische Offiziere (Besatzung). Am Abend Lotto- und Dominospiel, man trinkt Bier. Nächster Besuch wird die Locquenghien sein. Besserer Empfang der CdS als im vergangenen Jahr, guter Haushalt (Hausangestellter Leonhard), sehr gute Küche, schöner Obstgarten, schöne Pflanzenkübel. Unzufriedenheit mit dem Angestellten Xavier, der frech wird und seine Livrée nicht tragen will. Hauhaltsangelegenheiten bezüglich des Pariser Hauses. Durchreise durch Aachen: große Zufriedenheit mit der dortigen Wohnung.
6195		Brief	2022-10-26 07:07:07		0000-04-06	Salm, Constance de	Francq, Agathe Clémence, baronne de	Wunsch, dass es Minette auf dem Land gut geht. Frage nach Constant. Geldsache über Vingtain, die auch den alten Freund Martini involviert. Haushaltprobleme wegen eines Fräulein Hompesch, die Intrigen spinnt und stiehlt. Gute Hoffnungen für SRD. [Seite fehlt?].
6196		Brief	2024-06-05 09:15:54		1814-07-06	Salm, Constance de	Francq, Agathe Clémence, baronne de	Beschreibung des Militärs in und um Dyck. Abendveranstaltung auf Schloss Dyck am vorigen Abend : 40 Personen – Kopp, Carés (curés?), Wingold, d’Halberg, Locquenghien, Klein und acht preußische Offiziere mit dem Oberst. Bei Tisch wurde Musik gespielt (Instrument stand im „Zimmer mit 2 Betten“, dessen Tür offen blieb). CdS trug ihre Diamanten. Fanfaren. Beschreibung der Feier (Tänze, u.s.w.). „Danse du grand-père“: „Alt-Vater“ bzw. Großvatertanz. (Fortsetzung am 7.) Minettes Probleme mit ihrem Dienstpersonal und ihr Vorhaben, ein Haus auf dem Land zu kaufen. Bevorstehende Reise des SRD nach Wien. Kuss- und Handkussgewohnheiten der Franzosen und der Deutschen. Kurze Beschreibung des Militärs in Dyck und angehende Liebschaften.
6197		Brief	2022-10-27 12:13:18			Salm, Constance de	Francq, Agathe Clémence, baronne de	Sorgen um einen Dienstboten [? – Anfang des Briefs fehlt]. CdS lernt „akribisch“ Deutsch. Kleine gesellschaftliche Informationen.
6198		Brief	2022-10-27 12:40:43		0000-09-14	Salm, Constance de	Francq, Agathe Clémence, baronne de	Bedauern der CdS, dass das anvisierte neue Haus der Minette so weit entfernt von Paris ist. Reflexionen über Finanzen und Anlagen. Intrigen am Hof um neue Stellen und Pensionen, Angst des Barbier. Verliebtheit der Mlle. Raboteau. Ärger mit den Domestiken, Lügen und Intrigen. Überraschende Ankunft eines preußischen Generals, der in Laon gekämpft hatte, als CdS im Garten „im Négligé“ Äpfel pflückte. Ankunft und Empfang des Militärs.
6199		Brief	2022-10-27 13:14:02		1814-09-19	Salm, Constance de	Francq, Agathe Clémence, baronne de	Verschobene bzw. verfehlte Reisen („voyages manqués“) des Louis de Francq. Geplante Reise des SRD nach Wien, Unsicherheit über deren Dauer. Unsicherheit über ihre Reise nach Paris, wegen Truppenbewegungen im Rheinland und in Belgien. Besuch des Fürsten von Salm-Reifferscheidt-Krautheim bzw. Bedburg, er soll quasi bankrott sein, hat sein ganzes Geld bei „Geschäftsleuten“ verloren. Beschreibung der Frisur der CdS.
6200		Brief	2022-10-27 12:40:43		1814-08-30	Salm, Constance de	Francq, Agathe Clémence, baronne de	Ärger wegen Abwesenheit des Leonhard (Dienstbote) in der Vorbereitungsphase der Geburtstagsfeier des SRD, zu der 40 Personen eingeladen sind. Antoinette wird die Einzelheiten organisieren. Misstrauen gegenüber Xavier, der wahrscheinlich stiehlt (Holz aus der Küche, etc.) und mit Preisen spekuliert. Drais kümmert sich um die Angelegenheit. Besuch von Herrn und Frau von Hal[l]berg, die sehr eigenartig sind. Organisation des Militärs und der Nationalgarde im Rheinland (SRD Befehlhaber). Militärbesatzung bei den Nachbarn (Kopp), sich anbahnende Liebschaften. Beschreibung der Preußen. Finanzanlagen des Louis de Francq und der CdS. Klatsch und Geschichten. Frau von Hompeschs Fertigkeiten als Leiterin eines Gutshofs, hilft ihren Leuten – Zweifel [Missgunst?] der CdS. Neue Gesetze für die Übernahme des Wappens (und der Titel) der adeligen Familien.
6201		Brief	2022-10-27 12:40:43		0000-08-17	Salm, Constance de	Francq, Agathe Clémence, baronne de	Letzter Brief der Minette ist vom 3. August. CdS durch ihren Deutschunterricht sehr beschäftigt. Ein Arzt wohnt nun in Dyck. Oberst und Adjudant haben Dyck verlassen. Abendgesellschaft mit Kopp, Locquenghien, Klein und anderen Offizieren, die Hälfte der Gesellschaft blieb zum Übernachten wegen eines heftigen Gewitters. Rückkehr des Hompesch und bevorstehendes Treffen mit Frau v. Wittgenstein (September). Umorganisation von Wohnungen im Schloss, die Hompesch nicht zufrieden stellen. Besatzung des Militärs bei den Bauern, die ihre Abgaben daher nicht zahlen können bzw. wollen. Ein junger preußischer Adjudant ist in Louise Kopp verliebt. Fortschritte der CdS in der deutschen Sprache (mündlich, aber weniger schriftlich). Besuch des Kindes des jungen Loncquenghien: hübsches aber etwas trauriges Kind. Finanzielle Anlagen.
6202		Brief	2022-10-27 12:40:43		0000-08-11	Salm, Constance de	Francq, Agathe Clémence, baronne de	Freude über die beiden Nachrichten der Minette, vor allem über ihre gute Gesundheit und die Gesundheit ihres Kindes. Probleme mit dem Domestiken Xavier. Missmut der CdS darüber, dass die Hompeschs sich nicht melden, obwohl CdS und SRD deren Sohn unterstützt hatten. Aufenthalt des Militärs, Zufriedenheit mit dem jetzigen Regiment. CdS vermisst den Obersten und dessen Adjudanten, die nicht mehr in Dyck sind. Sie übte mit ihnen viel Deutsch, CdS arbeitet zurzeit an der Grammatik und den Deklinationen. Freude über Nachrichten aus ihrem Pariser Freundeskreis, Traurigkeit über die bevorstehende Abreise des SRD.
6203		Brief	2022-10-27 12:40:43		0000-00-23	Salm, Constance de	Francq, Agathe Clémence, baronne de	Domestikenprobleme der Minette. Gutes Einvernehmen mit den Besatzungstruppen, CdS hat sogar Geld beim Spiel gewonnen. Auf der Jagd war CdS mit einem Offizier spazieren, der kein Wort Französisch sprechen konnte: daher sehr amüsante Missverständnisse. Organisation der lokalen Nationalgarde, unter der Leitung von SRD; weitere Offiziere: Locquenghien, Sartorius, Baumeister. Zufriedenheit über diese Entscheidung, denn es fehlen in der Gegend Polizeikräfte. Jagd hat begonnen.
6204		Brief	2022-10-27 12:40:43		1814-09-02	Salm, Constance de	Francq, Agathe Clémence, baronne de	CdS durch Vorbereitung für das Fest für SRD am 4. September sehr beschäftigt, lässt den Brief durch Antoinette schreiben. Zum Fest werden Freunde und preußische Offiziere eingeladen, zum Dîner und zum Ball. Letzte Zeilen sind von der Hand der CdS
6205		Brief	2022-10-26 07:01:57			Salm, Constance de	Francq, Agathe Clémence, baronne de	Schlusssatz eines Briefs
6206		Brief	2022-10-27 12:43:23		1814-07-25	Salm, Constance de	Francq, Agathe Clémence, baronne de	Kleine Unannehmlichkeiten wegen einer Unvorsichtigkeit des Drais. Zufriedenheit mit dem Obersten und dem Adjudanten (Besatzungsoffiziere). CdS macht in der deutschen Sprache Fortschritte; da sie es gewöhnt ist, zu arbeiten, übt sie ebenso eifrig. CdS kann alle Zahlen auf Deutsch. Jetzt versteht sie auch die Hälfte von dem, was man ihr sagt. Sie hat 2 Grammatikbücher. Ihr Lehrer ist Sartorius, er wird täglich zur Mittagsstunde kommen. Besuch der Kopps, ein junger Offizier macht Louise Kopp den Hof, ihn interessiert weniger Fräulein Klein, die keine Konversation beherrscht. Verschiebung der Hochzeit des Fräulein Klein. Kopp, Klein, Hompesch und Locquenghien sind angenehme Nachbarn. Zuneigung der CdS zu ihrem Enkelkind (Constant) wegen dessen Fröhlichkeit und Schönheit. Unzufriedenheit der Minette mit dem Domestiken Xavier. Zufriedenheit der CdS mit Leonhard, der ihren Haushalt organisiert. Musik am Abend während eines Dîners.
6208		Brief	2022-10-27 12:40:43		1814-00-12	Salm, Constance de	Francq, Agathe Clémence, baronne de	Minette hat ihr Haus verkauft. CdS mochte dieses Haus und drückt ihre Unzufriedenheit darüber aus, dass das Vermögen, wie es im Ehevertrag stand, nun ganz aus Kapital besteht. CdS hat noch keine Nachrichten aus Wien (SRD), es sind schon 3 Wochen vergangen. Nachricht, dass die Truppen bald das Land verlassen werden, Erleichterung darüber, vor allem wegen der Belastung der Bauern und der Unruhen, die dadurch entstehen. Pläne für die Miete ihrer Wohnung in Paris, finanzielle Angelegenheiten. Nachrichten vom Onkel de Théis und von dessen Sohn Adolphe.
6209		Brief	2022-10-27 12:40:43		1814-00-03	Salm, Constance de	Francq, Agathe Clémence, baronne de	Ungutes Gefühl der CdS wegen der Beschreibung der Güter in Château-Thierry durch Minette. Sie rät, keine Renovierungsarbeiten zu unternehmen, die nicht wirklich rentabel sind. Neue Gesellschafterin der CdS. Angenehme Gesellschaft der Offiziere. Sie können zwar Französisch, aber manchmal mischt sich die Sprache mit Deutsch, so kann CdS für ihre Fortschritte in dieser Sprache davon profitieren. Sie übersetzt Zeitungsartikel ins Französische mithilfe eines Wörterbuches; Sprechen und Verstehen fällt ihr aber noch schwer. Empfehlungen der CdS an Minette für das Zahnen ihres Kindes sowie weitere Gesundheitsratschläge. Die junge Frau von Loe gibt ihrem jungen Kind jeden Morgen etwas starken Wein, was CdS ihr nicht empfehlt. Streitereien in der Nachbarschaft, die mit der Vergiftung eines Hundes enden. Banden von Dieben sollen die Umgebung plündern, man hat kleine Patrouillen aus Bauern organisiert sowie Wachen. Im Winter will CdS nach Paris. St-Mars ist wieder zum Colonel de régiment ernannt worden und hat die Croix de Saint-Louis erhalten.
6210		Brief	2022-10-27 12:43:23		1814-11-00	Salm, Constance de	Francq, Agathe Clémence, baronne de	Ärger der CdS über Umzugsunannehmlichkeiten der Minette. Minettes Ehemann (Louis de Francq) soll einen ängstlichen Charakter haben, der sich viele Sorgen um nichts macht. CdS wartet auf die Rückkehr ihres Mannes, um dann nach Paris zu kommen. Ein Major macht CdS‘ „demoiselle“ den Hof, aber es wird keine Folgen haben. Fortsetzung des Deutschunterrichts, Fortschritte der CdS im Verstehen, weniger im Sprechen. Übersetzung von Zeitungen, allerdings mit Lücken. Sie wird auch „Begluck“ (?) singen. Besuch der Locquenghien, Annäherungen zwischen den Mädchen und den Offizieren, was sie vielleicht kompromittieren könnte. Ratschläge der CdS zur Erziehung des Constant de Francq im Vergleich zur Erziehung der Minette in ihrer Jugend: Das Kind soll oft spazieren können, in der Nähe des Pariser Hauses der Minette ist ein Garten, für Minette musste CdS früher zum fernen „jardin de l’abbaye“ [Saint-Germain??] laufen.
